FechaPrestamo;EdadPrestamo;MontoPrestado;Cuotas
14/04/2010 0:00;33;339;4
10/10/2006 0:00;37;508;8
21/08/2020 0:00;60;396;4
31/07/2017 0:00;57;188;4
14/02/2007 0:00;22;372;8
27/01/2023 0:00;53;237;4
27/06/2007 0:00;30;444;8
11/04/2018 0:00;57;425;4
31/07/2017 0:00;69;421;4
14/02/2007 0:00;47;407;8
14/02/2007 0:00;45;422;8
27/01/2023 0:00;66;219;4
09/01/2020 0:00;50;487;4
27/01/2023 0:00;51;202;4
24/08/2010 0:00;56;451;4
21/11/2008 0:00;35;368;8
12/03/2008 0:00;40;562;8
27/06/2007 0:00;33;244;8
27/01/2023 0:00;54;189;4
09/12/2009 0:00;52;388;4
27/03/2009 0:00;36;507;8
06/09/2019 0:00;68;526;4
31/07/2009 0:00;37;498;8
27/01/2023 0:00;52;240;4
23/12/2020 0:00;46;171;4
14/04/2010 0:00;37;407;4
31/07/2009 0:00;35;219;8
24/08/2010 0:00;45;414;4
09/12/2009 0:00;27;205;4
20/12/2018 0:00;60;186;4
14/04/2010 0:00;34;392;4
28/09/2022 0:00;48;509;4
26/04/2019 0:00;59;375;4
31/03/2017 0:00;63;405;4
09/01/2020 0:00;56;266;4
27/01/2023 0:00;76;412;4
27/01/2023 0:00;64;253;4
27/01/2023 0:00;76;473;4
27/01/2023 0:00;79;209;4
27/11/2014 0:00;55;225;4
27/11/2014 0:00;76;235;4
27/07/2015 0:00;68;212;4
04/12/2017 0:00;48;407;4
09/01/2020 0:00;68;364;4
14/08/2018 0:00;42;168;4
27/07/2015 0:00;36;297;4
31/03/2017 0:00;81;294;4
31/03/2017 0:00;36;407;4
19/01/2022 0:00;80;310;4
30/04/2021 0:00;35;541;4
31/03/2017 0:00;49;286;4
04/12/2017 0:00;53;369;4
03/09/2021 0:00;78;172;4
04/12/2017 0:00;54;312;4
03/09/2021 0:00;25;263;4
09/01/2020 0:00;51;373;4
14/08/2018 0:00;30;297;4
23/12/2020 0:00;65;381;4
20/12/2018 0:00;30;318;4
14/08/2018 0:00;42;155;4
20/12/2018 0:00;45;251;4
27/01/2023 0:00;90;462;4
27/01/2023 0:00;42;281;4
19/01/2022 0:00;58;450;4
28/09/2022 0:00;25;597;4
03/09/2021 0:00;36;219;4
03/09/2021 0:00;29;414;4
03/09/2021 0:00;45;528;4
27/01/2023 0:00;47;484;4
25/05/2022 0:00;38;369;4
27/01/2023 0:00;62;331;4
28/09/2022 0:00;58;456;4
27/01/2023 0:00;34;392;4
27/01/2023 0:00;57;212;4
17/11/2006 0:00;35;369;8
07/07/2006 0:00;39;265;8
07/12/2007 0:00;42;420;8
17/11/2006 0:00;35;336;8
17/11/2006 0:00;36;179;8
27/09/2005 0:00;46;474;8
17/11/2006 0:00;41;437;8
07/12/2007 0:00;39;340;8
27/09/2005 0:00;37;562;8
17/11/2006 0:00;32;446;8
02/03/2006 0:00;52;318;8
27/09/2005 0:00;34;434;8
07/12/2007 0:00;50;386;8
17/11/2006 0:00;49;551;8
07/07/2006 0:00;37;247;8
02/03/2006 0:00;35;197;8
07/07/2006 0:00;30;424;8
17/11/2006 0:00;20;442;8
17/11/2006 0:00;43;526;8
07/12/2007 0:00;43;412;8
07/12/2007 0:00;37;480;8
17/11/2006 0:00;27;358;8
07/12/2007 0:00;49;487;8
07/12/2007 0:00;44;287;8
17/11/2006 0:00;45;374;8
07/12/2007 0:00;26;330;8
07/12/2007 0:00;53;391;8
07/12/2007 0:00;46;457;8
07/12/2007 0:00;36;223;8
07/12/2007 0:00;39;258;8
07/12/2007 0:00;41;246;8
07/12/2007 0:00;37;161;8
07/12/2007 0:00;54;450;8
22/06/2006 0:00;26;196;8
22/06/2006 0:00;35;431;8
22/06/2006 0:00;31;480;8
22/06/2006 0:00;29;506;8
22/06/2006 0:00;45;418;8
05/10/2005 0:00;20;483;8
13/02/2006 0:00;56;213;8
22/06/2006 0:00;46;253;8
22/06/2006 0:00;24;314;8
22/06/2006 0:00;52;543;8
13/02/2006 0:00;30;418;8
13/02/2006 0:00;47;215;8
22/06/2006 0:00;23;196;8
22/06/2006 0:00;26;457;8
05/10/2005 0:00;65;462;8
22/06/2006 0:00;53;258;8
22/06/2006 0:00;25;221;8
22/06/2006 0:00;32;310;8
22/06/2006 0:00;35;286;8
22/06/2006 0:00;36;439;8
22/06/2006 0:00;30;508;8
22/06/2006 0:00;68;439;8
22/06/2006 0:00;42;454;8
22/06/2006 0:00;53;307;8
22/06/2006 0:00;23;328;8
24/03/2021 0:00;49;359;4
19/09/2006 0:00;38;333;8
30/06/2015 0:00;50;536;4
08/11/2013 0:00;47;555;4
20/04/2006 0:00;34;237;8
24/04/2012 0:00;41;534;4
05/12/2005 0:00;64;214;8
05/12/2005 0:00;19;499;8
20/04/2006 0:00;34;222;8
19/09/2006 0:00;37;296;8
20/04/2006 0:00;35;408;8
02/02/2007 0:00;40;555;8
05/12/2005 0:00;41;259;8
03/09/2021 0:00;85;351;4
03/09/2021 0:00;50;382;4
14/03/2008 0:00;52;312;8
20/04/2006 0:00;34;529;8
20/04/2006 0:00;20;392;8
19/09/2006 0:00;22;455;8
20/04/2006 0:00;30;473;8
03/09/2021 0:00;47;338;4
20/04/2006 0:00;37;228;8
03/09/2021 0:00;37;393;4
03/09/2021 0:00;78;418;4
19/09/2006 0:00;26;244;8
30/06/2015 0:00;61;327;4
02/02/2007 0:00;31;456;8
20/04/2006 0:00;52;218;8
31/01/2011 0:00;48;554;4
31/01/2011 0:00;30;308;4
27/06/2007 0:00;57;283;8
02/02/2007 0:00;32;407;8
12/09/2012 0:00;47;371;4
02/02/2007 0:00;32;376;8
02/02/2007 0:00;31;326;8
07/11/2007 0:00;25;402;8
14/03/2008 0:00;33;342;8
26/09/2014 0:00;34;451;4
31/01/2011 0:00;52;282;4
18/12/2009 0:00;21;440;4
26/11/2008 0:00;43;374;8
18/12/2009 0:00;45;443;4
03/04/2009 0:00;41;379;8
31/01/2011 0:00;39;426;4
25/08/2010 0:00;31;405;4
25/08/2010 0:00;45;383;4
31/01/2011 0:00;70;255;4
25/08/2010 0:00;31;319;4
31/01/2011 0:00;31;508;4
31/01/2011 0:00;37;375;4
03/09/2021 0:00;69;297;4
30/03/2016 0:00;61;219;4
01/02/2013 0:00;41;290;4
08/11/2013 0:00;51;499;4
03/09/2021 0:00;53;165;4
03/09/2021 0:00;31;281;4
05/05/2017 0:00;35;456;4
02/10/2018 0:00;35;502;4
03/09/2021 0:00;33;250;4
16/12/2016 0:00;62;335;4
10/08/2016 0:00;32;278;4
05/05/2017 0:00;32;401;4
02/10/2018 0:00;26;407;4
01/12/2017 0:00;42;285;4
02/10/2018 0:00;33;167;4
05/05/2017 0:00;24;339;4
03/09/2021 0:00;47;467;4
06/04/2018 0:00;27;437;4
28/08/2019 0:00;20;213;4
02/10/2018 0:00;33;602;4
03/09/2021 0:00;50;277;4
03/09/2021 0:00;49;283;4
29/09/2006 0:00;31;263;8
12/03/2013 0:00;59;485;4
27/11/2009 0:00;47;216;4
21/03/2007 0:00;48;370;8
11/01/2008 0:00;47;495;8
17/01/2006 0:00;24;212;8
27/11/2009 0:00;50;462;4
27/11/2009 0:00;45;477;4
17/01/2006 0:00;29;258;8
29/09/2006 0:00;45;482;8
22/08/2007 0:00;47;497;8
23/08/2010 0:00;46;226;4
29/09/2006 0:00;44;305;8
17/01/2006 0:00;47;379;8
21/03/2007 0:00;75;324;8
29/09/2006 0:00;27;369;8
15/12/2011 0:00;62;186;4
29/09/2006 0:00;45;427;8
29/09/2006 0:00;52;442;8
21/03/2007 0:00;42;350;8
29/09/2006 0:00;49;190;8
29/09/2006 0:00;70;544;8
02/02/2011 0:00;41;520;4
17/07/2009 0:00;30;199;8
17/07/2009 0:00;52;440;8
17/07/2009 0:00;46;424;8
11/01/2008 0:00;27;446;8
29/09/2006 0:00;28;166;8
17/07/2009 0:00;35;534;8
21/03/2007 0:00;37;525;8
27/02/2009 0:00;54;187;8
21/03/2007 0:00;42;343;8
26/06/2008 0:00;47;226;8
29/09/2006 0:00;33;571;8
29/09/2006 0:00;37;189;8
26/06/2008 0:00;42;478;8
29/09/2006 0:00;46;554;8
21/03/2007 0:00;38;538;8
12/03/2013 0:00;66;252;4
12/03/2013 0:00;68;520;4
27/04/2012 0:00;61;244;4
12/03/2013 0:00;23;379;4
11/01/2008 0:00;30;204;8
22/07/2011 0:00;40;331;4
12/03/2013 0:00;50;357;4
27/11/2009 0:00;38;276;4
26/06/2008 0:00;23;254;8
17/07/2009 0:00;41;879;8
12/03/2013 0:00;34;1018;4
29/10/2008 0:00;29;787;8
29/10/2008 0:00;30;808;8
29/10/2008 0:00;36;592;8
27/11/2009 0:00;24;1092;4
02/02/2011 0:00;43;710;4
27/11/2009 0:00;45;455;4
27/11/2009 0:00;31;845;4
12/03/2013 0:00;47;708;4
27/11/2009 0:00;30;710;4
27/11/2009 0:00;31;938;4
27/11/2009 0:00;51;860;4
27/11/2009 0:00;28;618;4
22/07/2011 0:00;34;186;4
12/03/2013 0:00;31;423;4
12/03/2013 0:00;48;385;4
23/08/2010 0:00;45;358;4
23/08/2010 0:00;41;335;4
23/08/2010 0:00;34;512;4
12/03/2013 0:00;32;568;4
15/12/2011 0:00;52;353;4
22/07/2011 0:00;54;200;4
12/03/2013 0:00;29;255;4
12/03/2013 0:00;33;288;4
12/03/2013 0:00;37;227;4
04/07/2007 0:00;47;383;8
05/02/2007 0:00;26;240;8
18/01/2006 0:00;38;262;8
04/07/2007 0:00;44;419;8
18/01/2006 0:00;20;437;8
05/02/2007 0:00;41;339;8
05/02/2007 0:00;31;250;8
04/07/2007 0:00;36;281;8
04/07/2007 0:00;30;429;8
29/09/2006 0:00;21;614;8
27/05/2006 0:00;54;250;8
04/07/2007 0:00;49;347;8
29/09/2006 0:00;52;247;8
04/07/2007 0:00;41;323;8
04/07/2007 0:00;25;178;8
04/07/2007 0:00;47;314;8
27/05/2006 0:00;51;233;8
29/09/2006 0:00;45;513;8
05/02/2007 0:00;66;247;8
05/02/2007 0:00;35;513;8
27/05/2006 0:00;35;439;8
04/07/2007 0:00;35;303;8
04/07/2007 0:00;22;320;8
05/02/2007 0:00;32;242;8
05/02/2007 0:00;30;419;8
04/07/2007 0:00;37;401;8
04/07/2007 0:00;31;513;8
04/07/2007 0:00;43;540;8
04/07/2007 0:00;45;415;8
04/07/2007 0:00;37;319;8
04/07/2007 0:00;26;474;8
23/03/2023 0:00;77;557;4
25/04/2007 0:00;39;331;8
18/12/2014 0:00;62;223;4
23/03/2023 0:00;75;456;4
15/10/2020 0:00;43;283;4
06/11/2008 0:00;46;475;8
06/11/2008 0:00;44;298;8
19/05/2018 0:00;39;318;4
25/04/2007 0:00;26;226;8
25/06/2009 0:00;41;347;8
06/11/2008 0:00;23;158;8
06/11/2008 0:00;35;523;8
21/02/2019 0:00;56;166;4
25/06/2009 0:00;74;176;8
04/10/2018 0:00;40;313;4
07/03/2014 0:00;30;351;4
06/11/2008 0:00;37;323;8
25/06/2009 0:00;40;332;8
25/04/2007 0:00;32;171;8
03/04/2012 0:00;50;382;4
22/03/2006 0:00;21;425;8
30/01/2008 0:00;35;261;8
25/04/2007 0:00;30;333;8
13/09/2007 0:00;42;283;8
22/02/2021 0:00;43;395;4
06/11/2008 0:00;36;226;8
13/09/2007 0:00;49;421;8
28/02/2020 0:00;57;379;4
19/06/2008 0:00;36;351;8
19/06/2008 0:00;36;322;8
13/09/2007 0:00;35;423;8
06/11/2008 0:00;25;427;8
28/02/2020 0:00;61;390;4
23/03/2023 0:00;68;299;4
06/11/2008 0:00;40;515;8
24/08/2017 0:00;51;494;4
06/11/2008 0:00;32;473;8
19/12/2009 0:00;39;249;4
06/11/2008 0:00;34;295;8
23/03/2023 0:00;70;266;4
19/05/2018 0:00;27;423;4
21/02/2019 0:00;46;462;4
22/02/2021 0:00;71;385;4
23/03/2023 0:00;66;246;4
29/02/2016 0:00;32;394;4
25/10/2019 0:00;22;186;4
28/02/2020 0:00;56;281;4
19/05/2018 0:00;47;292;4
08/03/2022 0:00;34;383;4
27/06/2019 0:00;44;269;4
23/03/2023 0:00;38;198;4
23/03/2023 0:00;41;425;4
28/02/2020 0:00;27;488;4
23/03/2023 0:00;41;540;4
15/10/2020 0:00;47;333;4
23/03/2023 0:00;36;290;4
23/03/2023 0:00;44;334;4
23/03/2023 0:00;45;365;4
23/03/2023 0:00;32;509;4
23/03/2023 0:00;52;276;4
23/03/2023 0:00;76;525;4
23/03/2023 0:00;44;205;4
23/03/2023 0:00;52;231;4
25/05/2011 0:00;46;381;4
21/03/2012 0:00;44;574;4
21/03/2012 0:00;36;268;4
30/12/2009 0:00;44;264;4
18/06/2009 0:00;30;246;8
16/04/2008 0:00;46;173;8
11/05/2006 0:00;33;350;8
29/08/2006 0:00;51;356;8
23/12/2008 0:00;32;448;8
16/04/2008 0:00;40;420;8
16/04/2008 0:00;58;412;8
11/05/2006 0:00;40;316;8
21/03/2012 0:00;40;431;4
30/12/2009 0:00;33;500;4
30/12/2009 0:00;38;171;4
29/08/2006 0:00;21;570;8
14/04/2007 0:00;24;228;8
21/03/2012 0:00;60;437;4
29/08/2006 0:00;36;552;8
23/12/2008 0:00;32;415;8
21/03/2012 0:00;63;422;4
30/12/2009 0:00;65;219;4
29/08/2006 0:00;50;246;8
03/09/2010 0:00;50;470;4
21/03/2012 0:00;40;330;4
03/09/2010 0:00;43;395;4
21/08/2008 0:00;52;373;8
16/08/2007 0:00;39;359;8
03/09/2010 0:00;29;190;4
21/08/2008 0:00;30;418;8
14/12/2007 0:00;31;427;8
18/06/2009 0:00;25;306;8
23/12/2008 0:00;22;352;8
30/12/2009 0:00;30;311;4
20/10/2011 0:00;44;391;4
23/12/2008 0:00;22;334;8
21/03/2012 0:00;35;410;4
21/03/2012 0:00;37;458;4
30/12/2009 0:00;20;463;4
21/03/2012 0:00;36;380;4
13/01/2011 0:00;25;167;4
13/01/2011 0:00;34;209;4
21/03/2012 0:00;46;268;4
30/12/2009 0:00;47;529;4
25/05/2011 0:00;28;211;4
13/01/2011 0:00;22;481;4
21/03/2012 0:00;24;495;4
13/01/2011 0:00;20;446;4
21/03/2012 0:00;35;418;4
21/03/2012 0:00;65;493;4
21/03/2012 0:00;28;488;4
28/05/2015 0:00;54;539;4
28/05/2015 0:00;52;298;4
03/05/2011 0:00;38;328;4
04/09/2014 0:00;35;503;4
28/05/2015 0:00;43;519;4
25/06/2007 0:00;49;361;8
25/10/2007 0:00;46;474;8
20/02/2007 0:00;37;254;8
28/02/2008 0:00;56;432;8
17/12/2010 0:00;31;371;4
25/06/2007 0:00;43;390;8
19/06/2006 0:00;31;442;8
28/05/2015 0:00;37;509;4
30/05/2012 0:00;38;211;4
28/05/2015 0:00;54;381;4
25/06/2007 0:00;25;246;8
30/05/2012 0:00;30;492;4
28/02/2008 0:00;42;599;8
10/08/2010 0:00;25;415;4
20/02/2007 0:00;29;474;8
02/07/2008 0:00;45;295;8
25/10/2007 0:00;21;450;8
13/11/2012 0:00;52;295;4
28/02/2008 0:00;34;535;8
28/02/2008 0:00;58;512;8
02/07/2008 0:00;38;248;8
04/09/2014 0:00;39;377;4
16/03/2009 0:00;38;425;8
28/05/2015 0:00;39;320;4
06/04/2010 0:00;39;416;4
22/07/2009 0:00;43;218;8
05/11/2008 0:00;26;207;8
05/11/2008 0:00;30;254;8
22/07/2009 0:00;52;268;8
27/11/2009 0:00;30;192;4
16/03/2009 0:00;40;314;8
20/07/2013 0:00;54;365;4
16/03/2009 0:00;18;372;8
04/09/2014 0:00;33;386;4
27/11/2009 0:00;37;417;4
28/05/2015 0:00;37;252;4
17/12/2010 0:00;51;293;4
28/05/2015 0:00;55;318;4
13/01/2015 0:00;31;284;4
18/01/2012 0:00;20;293;4
16/04/2014 0:00;28;289;4
30/05/2012 0:00;53;499;4
15/03/2013 0:00;23;394;4
30/05/2012 0:00;37;287;4
30/05/2012 0:00;20;281;4
28/05/2015 0:00;29;414;4
28/05/2015 0:00;20;314;4
16/04/2014 0:00;20;507;4
26/11/2013 0:00;24;209;4
28/05/2015 0:00;24;270;4
31/01/2023 0:00;69;490;4
31/01/2023 0:00;48;197;4
31/01/2023 0:00;44;350;4
28/02/2017 0:00;47;415;4
18/07/2008 0:00;49;239;8
14/12/2011 0:00;35;463;4
19/04/2016 0:00;42;473;4
28/02/2017 0:00;43;398;4
13/11/2007 0:00;40;267;8
17/03/2008 0:00;34;318;8
19/04/2016 0:00;51;196;4
31/01/2023 0:00;70;291;4
05/07/2006 0:00;43;369;8
03/07/2015 0:00;36;481;4
07/11/2006 0:00;42;287;8
07/12/2010 0:00;47;179;4
11/08/2011 0:00;41;219;4
30/09/2016 0:00;64;215;4
19/04/2016 0:00;42;288;4
18/04/2012 0:00;34;184;4
27/08/2021 0:00;59;346;4
31/01/2023 0:00;51;195;4
19/11/2008 0:00;24;540;8
19/11/2008 0:00;23;475;8
27/07/2009 0:00;23;439;8
23/12/2020 0:00;70;175;4
03/07/2015 0:00;55;317;4
30/09/2016 0:00;44;400;4
18/07/2008 0:00;20;414;8
19/11/2008 0:00;46;384;8
29/09/2014 0:00;46;260;4
23/08/2012 0:00;50;212;4
14/05/2014 0:00;56;189;4
31/01/2023 0:00;49;469;4
29/08/2013 0:00;34;570;4
31/01/2023 0:00;69;397;4
29/08/2013 0:00;54;211;4
21/02/2015 0:00;37;177;4
06/01/2014 0:00;38;411;4
28/02/2017 0:00;42;438;4
29/09/2014 0:00;27;361;4
20/12/2012 0:00;30;414;4
20/11/2015 0:00;30;454;4
19/04/2016 0:00;49;193;4
31/01/2023 0:00;50;210;4
31/01/2023 0:00;29;500;4
31/01/2023 0:00;48;336;4
19/04/2016 0:00;30;161;4
02/08/2017 0:00;38;348;4
31/01/2023 0:00;34;177;4
28/02/2017 0:00;24;224;4
31/01/2023 0:00;40;442;4
25/05/2018 0:00;27;217;4
25/05/2018 0:00;31;257;4
31/01/2023 0:00;77;220;4
30/12/2019 0:00;40;359;4
31/01/2023 0:00;28;349;4
31/01/2023 0:00;24;212;4
31/01/2023 0:00;56;245;4
31/01/2023 0:00;71;386;4
31/01/2023 0:00;41;469;4
30/12/2019 0:00;27;471;4
31/01/2023 0:00;24;388;4
20/08/2020 0:00;24;266;4
31/01/2023 0:00;33;285;4
31/01/2023 0:00;26;238;4
31/01/2023 0:00;56;481;4
31/01/2023 0:00;31;331;4
27/09/2022 0:00;39;301;4
31/01/2023 0:00;39;516;4
31/01/2023 0:00;22;474;4
14/01/2008 0:00;33;478;8
21/08/2006 0:00;46;193;8
11/10/2019 0:00;40;286;4
21/08/2006 0:00;18;221;8
21/08/2006 0:00;34;433;8
21/08/2006 0:00;39;214;8
31/03/2023 0:00;58;246;4
06/02/2010 0:00;27;330;4
14/01/2008 0:00;24;457;8
11/10/2019 0:00;57;254;4
04/05/2007 0:00;38;336;8
05/09/2018 0:00;54;397;4
25/02/2020 0:00;73;299;4
21/08/2006 0:00;22;490;8
04/05/2007 0:00;32;521;8
09/03/2011 0:00;41;526;4
17/06/2010 0:00;30;447;4
25/02/2020 0:00;59;440;4
31/03/2023 0:00;65;363;4
04/05/2007 0:00;34;462;8
23/01/2009 0:00;21;431;8
04/05/2007 0:00;37;426;8
14/01/2008 0:00;43;371;8
04/05/2007 0:00;69;419;8
17/03/2022 0:00;51;590;4
06/02/2010 0:00;45;168;4
28/10/2010 0:00;49;400;4
31/03/2023 0:00;61;172;4
31/03/2023 0:00;58;297;4
30/04/2018 0:00;34;260;4
09/03/2011 0:00;45;278;4
23/01/2009 0:00;45;237;8
19/01/2013 0:00;24;285;4
28/10/2010 0:00;68;258;4
31/03/2023 0:00;54;407;4
17/06/2010 0:00;42;256;4
23/01/2009 0:00;47;426;8
31/03/2023 0:00;67;228;4
17/06/2010 0:00;24;394;4
06/02/2010 0:00;22;270;4
31/03/2023 0:00;44;314;4
05/09/2018 0:00;62;555;4
09/03/2011 0:00;34;236;4
31/03/2023 0:00;47;165;4
07/09/2012 0:00;23;337;4
11/10/2019 0:00;49;287;4
13/06/2013 0:00;37;370;4
20/07/2011 0:00;20;509;4
30/04/2018 0:00;29;233;4
06/12/2011 0:00;28;551;4
31/03/2023 0:00;36;196;4
22/07/2014 0:00;48;325;4
18/08/2017 0:00;32;194;4
19/05/2016 0:00;23;364;4
26/10/2013 0:00;48;485;4
12/11/2021 0:00;27;181;4
23/02/2017 0:00;27;271;4
05/09/2018 0:00;35;300;4
11/01/2019 0:00;33;251;4
11/01/2019 0:00;34;291;4
30/09/2016 0:00;30;497;4
31/03/2023 0:00;44;479;4
21/12/2017 0:00;22;472;4
11/01/2019 0:00;33;315;4
31/05/2019 0:00;24;249;4
25/02/2020 0:00;22;337;4
31/03/2023 0:00;46;434;4
31/03/2023 0:00;59;421;4
31/03/2023 0:00;25;364;4
31/03/2023 0:00;55;302;4
25/02/2020 0:00;31;369;4
11/10/2019 0:00;22;492;4
31/03/2023 0:00;56;208;4
31/03/2023 0:00;34;434;4
31/03/2023 0:00;50;208;4
31/03/2023 0:00;56;343;4
31/03/2023 0:00;21;446;4
31/03/2023 0:00;72;597;4
21/07/2022 0:00;62;357;4
31/03/2023 0:00;26;456;4
31/03/2023 0:00;31;172;4
28/11/2022 0:00;42;409;4
30/05/2011 0:00;48;462;4
22/01/2009 0:00;36;249;8
31/03/2010 0:00;53;573;4
05/11/2009 0:00;25;289;4
10/05/2007 0:00;30;184;8
23/09/2010 0:00;51;515;4
31/03/2010 0:00;49;219;4
15/01/2007 0:00;50;293;8
30/05/2011 0:00;42;283;4
10/05/2007 0:00;29;356;8
30/05/2011 0:00;53;351;4
05/11/2009 0:00;59;272;4
30/05/2011 0:00;57;315;4
10/06/2009 0:00;22;557;8
16/09/2008 0:00;23;332;8
13/09/2007 0:00;31;344;8
31/03/2010 0:00;50;250;4
22/01/2009 0:00;57;379;8
18/01/2008 0:00;45;432;8
23/09/2010 0:00;53;258;4
10/05/2007 0:00;31;214;8
23/09/2010 0:00;34;366;4
30/05/2011 0:00;46;302;4
23/09/2010 0:00;31;238;4
31/03/2010 0:00;41;473;4
31/03/2010 0:00;27;422;4
23/09/2010 0:00;58;253;4
10/06/2009 0:00;47;344;8
31/03/2010 0:00;25;429;4
31/03/2010 0:00;41;259;4
23/09/2010 0:00;26;547;4
30/05/2011 0:00;35;335;4
23/09/2010 0:00;51;495;4
23/09/2010 0:00;23;546;4
30/05/2011 0:00;54;397;4
30/05/2011 0:00;33;547;4
30/05/2011 0:00;19;236;4
23/09/2010 0:00;41;216;4
30/05/2011 0:00;45;267;4
16/10/2006 0:00;26;275;8
20/02/2007 0:00;39;257;8
09/12/2010 0:00;42;214;4
26/06/2009 0:00;32;331;8
05/05/2011 0:00;57;521;4
05/05/2011 0:00;43;163;4
05/05/2011 0:00;39;321;4
05/05/2011 0:00;42;259;4
03/08/2010 0:00;35;477;4
09/12/2010 0:00;41;474;4
18/03/2010 0:00;29;360;4
18/03/2010 0:00;45;1223;4
09/12/2010 0:00;30;760;4
09/12/2010 0:00;35;849;4
09/12/2010 0:00;29;916;4
05/05/2011 0:00;44;468;4
15/03/2019 0:00;69;1045;4
17/11/2011 0:00;64;1100;4
15/03/2019 0:00;37;678;4
20/12/2017 0:00;61;848;4
18/06/2008 0:00;22;1023;8
18/12/2014 0:00;56;577;4
20/12/2017 0:00;82;741;4
20/12/2017 0:00;35;1074;4
14/03/2011 0:00;44;1029;4
24/08/2017 0:00;61;885;4
20/12/2017 0:00;32;575;4
14/03/2011 0:00;26;784;4
15/03/2019 0:00;49;817;4
17/11/2011 0:00;38;1001;4
24/09/2018 0:00;54;739;4
13/08/2013 0:00;46;848;4
13/08/2013 0:00;41;800;4
26/10/2009 0:00;46;901;4
15/03/2019 0:00;41;486;4
29/11/2012 0:00;55;731;4
27/07/2012 0:00;64;680;4
15/03/2019 0:00;36;689;4
29/11/2012 0:00;49;831;4
08/04/2013 0:00;36;567;4
21/12/2016 0:00;43;844;4
15/03/2019 0:00;54;741;4
24/09/2018 0:00;60;597;4
21/12/2016 0:00;22;868;4
27/08/2014 0:00;39;988;4
15/03/2019 0:00;37;1125;4
11/05/2018 0:00;26;670;4
15/03/2019 0:00;27;670;4
24/09/2018 0:00;32;968;4
24/09/2018 0:00;62;585;4
15/03/2019 0:00;25;884;4
06/03/2009 0:00;59;996;8
29/10/2008 0:00;28;922;8
06/03/2009 0:00;40;981;8
29/10/2008 0:00;31;1020;8
29/10/2008 0:00;32;1106;8
26/06/2008 0:00;39;611;8
06/03/2009 0:00;32;666;8
06/03/2009 0:00;33;706;8
06/03/2009 0:00;21;746;8
06/03/2009 0:00;22;629;8
29/10/2008 0:00;28;798;8
06/03/2009 0:00;43;913;8
06/03/2009 0:00;43;536;8
06/03/2009 0:00;65;807;8
06/03/2009 0:00;45;954;8
06/03/2009 0:00;38;657;8
06/03/2009 0:00;41;738;8
06/03/2009 0:00;25;779;8
06/03/2009 0:00;60;782;8
06/03/2009 0:00;30;938;8
21/12/2016 0:00;31;1161;4
20/02/2020 0:00;47;1000;4
22/12/2009 0:00;36;888;4
11/08/2008 0:00;38;534;8
14/01/2021 0:00;66;975;4
31/01/2023 0:00;49;861;4
14/08/2009 0:00;55;914;8
14/08/2009 0:00;25;825;8
14/08/2009 0:00;69;729;8
14/08/2009 0:00;36;932;8
13/04/2009 0:00;61;905;8
31/01/2023 0:00;53;848;4
11/12/2008 0:00;21;969;8
05/10/2011 0:00;40;722;4
22/12/2009 0:00;48;703;4
18/01/2011 0:00;50;844;4
18/01/2011 0:00;24;716;4
30/04/2010 0:00;26;846;4
22/12/2009 0:00;39;844;4
11/12/2015 0:00;61;1063;4
20/02/2020 0:00;41;513;4
22/12/2009 0:00;61;640;4
31/01/2023 0:00;45;804;4
18/01/2011 0:00;20;910;4
22/12/2009 0:00;20;708;4
20/09/2021 0:00;55;755;4
18/01/2011 0:00;29;679;4
22/12/2009 0:00;34;392;4
31/01/2023 0:00;53;420;4
05/10/2011 0:00;57;394;4
30/04/2010 0:00;57;341;4
18/01/2011 0:00;50;263;4
21/12/2016 0:00;43;363;4
06/09/2010 0:00;55;294;4
30/05/2011 0:00;33;188;4
31/01/2023 0:00;58;490;4
31/01/2023 0:00;65;262;4
31/01/2023 0:00;79;434;4
31/01/2023 0:00;40;435;4
12/03/2013 0:00;24;544;4
05/10/2011 0:00;60;172;4
31/10/2012 0:00;37;358;4
31/01/2023 0:00;41;478;4
30/03/2015 0:00;30;368;4
31/01/2023 0:00;27;214;4
31/08/2017 0:00;45;279;4
29/01/2019 0:00;61;268;4
29/01/2019 0:00;33;219;4
12/09/2018 0:00;30;528;4
31/01/2023 0:00;57;252;4
17/10/2019 0:00;30;348;4
20/02/2020 0:00;27;450;4
20/02/2020 0:00;38;275;4
17/10/2019 0:00;39;334;4
17/10/2019 0:00;19;377;4
20/02/2020 0:00;23;218;4
31/01/2023 0:00;29;394;4
27/09/2022 0:00;35;417;4
31/01/2023 0:00;24;330;4
31/01/2023 0:00;27;436;4
31/01/2023 0:00;19;298;4
27/09/2022 0:00;37;499;4
31/01/2023 0:00;84;205;4
17/04/2012 0:00;42;415;4
28/04/2023 0:00;60;371;4
28/04/2023 0:00;56;316;4
28/04/2023 0:00;62;423;4
06/04/2018 0:00;58;362;4
23/12/2020 0:00;65;255;4
09/12/2009 0:00;34;198;4
02/11/2017 0:00;39;189;4
29/04/2015 0:00;35;220;4
04/08/2009 0:00;51;364;8
29/08/2022 0:00;68;509;4
02/11/2017 0:00;45;426;4
17/04/2012 0:00;50;456;4
23/12/2014 0:00;43;340;4
26/08/2014 0:00;37;394;4
09/12/2009 0:00;27;224;4
15/04/2011 0:00;55;178;4
