Ideconomico;FechaPrestamo;EdadPrestamo;MontoPrestado;Cuotas;;;;
701;04/05/2023 0:00;40;345;4;;;;
702;26/08/2022 0:00;28;320;4;;;;
703;22/09/2014 0:00;20;401;4;;;;
704;04/05/2023 0:00;55;337;4;;;;
705;12/06/2015 0:00;33;273;4;;;;
706;08/03/2016 0:00;26;362;4;;;;
707;21/07/2016 0:00;30;383;4;;;;
708;04/05/2023 0:00;27;466;4;;;;
709;22/11/2019 0:00;31;463;4;;;;
710;23/12/2022 0:00;27;243;4;;;;
711;22/11/2019 0:00;52;410;4;;;;
712;15/09/2017 0:00;28;417;4;;;;
713;25/01/2018 0:00;51;529;4;;;;
714;25/01/2018 0:00;33;489;4;;;;
715;12/04/2021 0:00;26;396;4;;;;
716;01/12/2020 0:00;47;291;4;;;;
717;25/10/2018 0:00;29;286;4;;;;
718;12/07/2019 0:00;71;275;4;;;;
719;04/05/2023 0:00;30;365;4;;;;
720;04/05/2023 0:00;34;230;4;;;;
721;04/05/2023 0:00;33;496;4;;;;
722;04/05/2023 0:00;39;322;4;;;;
723;23/12/2022 0:00;21;208;4;;;;
724;04/05/2023 0:00;49;488;4;;;;
725;04/05/2023 0:00;45;298;4;;;;
726;04/05/2023 0:00;39;407;4;;;;
727;04/05/2023 0:00;35;506;4;;;;
728;04/05/2023 0:00;29;541;4;;;;
729;04/05/2023 0:00;30;358;4;;;;
730;04/05/2023 0:00;51;480;4;;;;
731;04/05/2023 0:00;38;405;4;;;;
732;24/04/2008 0:00;61;592;8;;;;
733;22/12/2017 0:00;80;483;4;;;;
734;04/09/2018 0:00;54;215;4;;;;
735;04/04/2007 0:00;49;210;8;;;;
736;08/08/2007 0:00;32;295;8;;;;
737;23/09/2009 0:00;69;228;4;;;;
738;08/08/2007 0:00;53;427;8;;;;
739;23/11/2006 0:00;35;281;8;;;;
740;04/04/2007 0:00;74;418;8;;;;
741;24/04/2008 0:00;55;551;8;;;;
742;24/04/2008 0:00;47;808;8;;;;
743;14/05/2009 0:00;51;1070;8;;;;
744;28/01/2010 0:00;57;919;4;;;;
745;02/02/2023 0:00;73;996;4;;;;
746;26/07/2013 0:00;64;927;4;;;;
747;18/12/2019 0:00;59;1131;4;;;;
748;12/07/2012 0:00;53;608;4;;;;
749;18/12/2007 0:00;50;796;8;;;;
750;30/12/2008 0:00;34;1089;8;;;;
751;24/04/2008 0:00;49;676;8;;;;
752;23/11/2006 0:00;47;220;8;;;;
753;28/01/2010 0:00;73;426;4;;;;
754;13/07/2006 0:00;35;472;8;;;;
755;30/12/2008 0:00;30;407;8;;;;
756;04/09/2018 0:00;45;331;4;;;;
757;03/04/2014 0:00;49;466;4;;;;
758;14/05/2009 0:00;51;479;8;;;;
759;24/04/2008 0:00;42;461;8;;;;
760;23/11/2006 0:00;37;190;8;;;;
761;23/11/2006 0:00;52;536;8;;;;
762;28/01/2010 0:00;57;490;4;;;;
763;23/09/2009 0:00;38;357;4;;;;
764;02/02/2023 0:00;77;379;4;;;;
765;04/09/2008 0:00;45;416;8;;;;
766;24/04/2008 0:00;47;339;8;;;;
767;11/10/2010 0:00;42;162;4;;;;
768;04/09/2008 0:00;70;373;8;;;;
769;04/09/2008 0:00;39;320;8;;;;
770;24/04/2008 0:00;29;236;8;;;;
771;24/04/2008 0:00;43;439;8;;;;
772;14/05/2009 0:00;42;218;8;;;;
773;02/06/2010 0:00;27;303;4;;;;
774;24/04/2008 0:00;22;248;8;;;;
775;28/01/2010 0:00;32;398;4;;;;
776;15/09/2022 0:00;38;391;4;;;;
777;21/12/2016 0:00;46;418;4;;;;
778;02/06/2010 0:00;35;207;4;;;;
779;28/01/2010 0:00;59;859;4;;;;
780;14/05/2009 0:00;66;1105;8;;;;
781;23/09/2009 0:00;19;581;4;;;;
782;28/10/2011 0:00;35;583;4;;;;
783;02/02/2023 0:00;44;534;4;;;;
784;02/03/2012 0:00;48;838;4;;;;
785;02/06/2010 0:00;26;232;4;;;;
786;16/08/2021 0:00;68;520;4;;;;
787;18/12/2019 0:00;78;504;4;;;;
788;02/06/2010 0:00;37;240;4;;;;
789;04/09/2018 0:00;50;452;4;;;;
790;02/02/2023 0:00;47;238;4;;;;
791;26/03/2013 0:00;44;512;4;;;;
792;14/02/2011 0:00;39;525;4;;;;
793;11/10/2010 0:00;56;398;4;;;;
794;21/04/2015 0:00;29;321;4;;;;
795;31/08/2017 0:00;78;437;4;;;;
796;02/02/2023 0:00;54;268;4;;;;
797;03/04/2014 0:00;71;410;4;;;;
798;03/04/2014 0:00;42;412;4;;;;
799;21/04/2015 0:00;49;422;4;;;;
800;26/07/2013 0:00;78;237;4;;;;
801;14/08/2014 0:00;37;509;4;;;;
802;18/12/2019 0:00;74;282;4;;;;
803;18/12/2019 0:00;78;298;4;;;;
804;02/02/2023 0:00;66;269;4;;;;
805;21/04/2015 0:00;69;392;4;;;;
806;22/12/2017 0:00;28;377;4;;;;
807;04/09/2018 0:00;23;370;4;;;;
808;02/02/2023 0:00;60;415;4;;;;
809;15/09/2022 0:00;57;297;4;;;;
810;02/02/2023 0:00;49;967;4;;;;
811;18/12/2019 0:00;40;631;4;;;;
812;02/02/2023 0:00;69;546;4;;;;
813;02/02/2023 0:00;50;611;4;;;;
814;07/04/2021 0:00;33;696;4;;;;
815;02/02/2023 0:00;40;759;4;;;;
816;02/02/2023 0:00;25;731;4;;;;
817;22/03/2007 0:00;57;836;8;;;;
818;22/03/2007 0:00;42;1016;8;;;;
819;22/03/2007 0:00;67;665;8;;;;
820;28/10/2005 0:00;44;525;8;;;;
821;22/03/2007 0:00;64;598;8;;;;
822;22/03/2007 0:00;43;667;8;;;;
823;22/03/2007 0:00;56;782;8;;;;
824;22/03/2007 0:00;42;526;8;;;;
825;22/03/2007 0:00;35;704;8;;;;
826;12/07/2006 0:00;58;935;8;;;;
827;22/03/2007 0:00;31;711;8;;;;
828;22/03/2007 0:00;50;843;8;;;;
829;22/03/2007 0:00;26;549;8;;;;
830;22/03/2007 0:00;38;700;8;;;;
831;22/03/2007 0:00;50;503;8;;;;
832;28/10/2005 0:00;26;620;8;;;;
833;12/07/2006 0:00;58;851;8;;;;
834;06/03/2006 0:00;35;673;8;;;;
835;28/10/2005 0:00;21;607;8;;;;
836;22/03/2007 0:00;44;585;8;;;;
837;28/10/2005 0:00;60;856;8;;;;
838;12/07/2006 0:00;26;681;8;;;;
839;22/03/2007 0:00;44;766;8;;;;
840;22/03/2007 0:00;41;511;8;;;;
841;22/03/2007 0:00;47;915;8;;;;
842;22/03/2007 0:00;53;1007;8;;;;
843;22/03/2007 0:00;64;555;8;;;;
844;23/04/2007 0:00;52;490;8;;;;
845;28/12/2007 0:00;48;772;8;;;;
846;28/12/2007 0:00;42;883;8;;;;
847;28/12/2007 0:00;74;832;8;;;;
848;28/12/2007 0:00;42;769;8;;;;
849;18/08/2006 0:00;38;796;8;;;;
850;19/12/2006 0:00;50;1021;8;;;;
851;19/12/2006 0:00;34;1102;8;;;;
852;19/12/2006 0:00;43;735;8;;;;
853;14/12/2005 0:00;23;722;8;;;;
854;27/08/2007 0:00;31;705;8;;;;
855;14/12/2005 0:00;28;976;8;;;;
856;18/04/2006 0:00;26;629;8;;;;
857;27/08/2007 0:00;51;1068;8;;;;
858;18/08/2006 0:00;39;1106;8;;;;
859;28/12/2007 0:00;65;989;8;;;;
860;14/12/2005 0:00;44;822;8;;;;
861;28/12/2007 0:00;28;627;8;;;;
862;27/08/2007 0:00;31;895;8;;;;
863;28/12/2007 0:00;43;960;8;;;;
864;28/12/2007 0:00;41;606;8;;;;
865;27/08/2007 0:00;39;783;8;;;;
866;28/12/2007 0:00;25;984;8;;;;
867;28/12/2007 0:00;49;483;8;;;;
868;27/08/2007 0:00;37;741;8;;;;
869;28/12/2007 0:00;46;410;8;;;;
870;27/08/2007 0:00;40;472;8;;;;
871;28/12/2007 0:00;58;448;8;;;;
872;19/12/2006 0:00;50;501;8;;;;
873;28/12/2007 0:00;37;467;8;;;;
874;19/12/2006 0:00;25;299;8;;;;
875;28/12/2007 0:00;36;398;8;;;;
876;28/12/2007 0:00;22;252;8;;;;
877;18/04/2006 0:00;21;333;8;;;;
878;27/08/2007 0:00;51;265;8;;;;
879;18/04/2006 0:00;41;330;8;;;;
880;27/08/2007 0:00;48;286;8;;;;
881;28/12/2007 0:00;44;234;8;;;;
882;23/04/2007 0:00;29;232;8;;;;
883;28/12/2007 0:00;46;267;8;;;;
884;28/12/2007 0:00;22;466;8;;;;
885;19/12/2006 0:00;40;224;8;;;;
886;19/12/2006 0:00;20;389;8;;;;
887;28/12/2007 0:00;39;224;8;;;;
888;28/12/2007 0:00;42;563;8;;;;
889;28/12/2007 0:00;46;347;8;;;;
890;27/08/2007 0:00;53;263;8;;;;
891;23/04/2007 0:00;30;365;8;;;;
892;28/12/2007 0:00;39;178;8;;;;
893;28/12/2007 0:00;27;951;8;;;;
894;28/12/2007 0:00;36;589;8;;;;
895;28/12/2007 0:00;48;793;8;;;;
896;28/12/2007 0:00;39;889;8;;;;
897;28/12/2007 0:00;44;428;8;;;;
898;28/12/2007 0:00;19;291;8;;;;
899;28/12/2007 0:00;58;370;8;;;;
900;28/12/2007 0:00;52;483;8;;;;
901;28/12/2007 0:00;37;319;8;;;;
902;28/12/2007 0:00;37;332;8;;;;
903;28/12/2007 0:00;47;219;8;;;;
904;28/12/2007 0:00;36;256;8;;;;
905;28/12/2007 0:00;53;332;8;;;;
906;28/12/2007 0:00;53;186;8;;;;
907;28/12/2007 0:00;31;355;8;;;;
908;28/12/2007 0:00;53;374;8;;;;
909;20/01/2010 0:00;49;487;4;;;;
910;26/06/2012 0:00;47;446;4;;;;
911;21/10/2005 0:00;40;282;8;;;;
912;20/01/2010 0:00;49;264;4;;;;
913;11/04/2008 0:00;40;511;8;;;;
914;15/11/2006 0:00;38;308;8;;;;
915;26/06/2012 0:00;39;180;4;;;;
916;11/04/2008 0:00;39;307;8;;;;
917;21/10/2005 0:00;38;264;8;;;;
918;20/01/2010 0:00;72;239;4;;;;
919;20/01/2010 0:00;39;379;4;;;;
920;12/12/2008 0:00;41;712;8;;;;
921;26/07/2007 0:00;52;715;8;;;;
922;26/06/2012 0:00;51;1157;4;;;;
923;26/06/2012 0:00;32;635;4;;;;
924;11/04/2008 0:00;35;889;8;;;;
925;04/12/2007 0:00;48;711;8;;;;
926;27/02/2006 0:00;56;694;8;;;;
927;21/10/2005 0:00;26;512;8;;;;
928;10/09/2009 0:00;44;671;4;;;;
929;27/02/2006 0:00;30;609;8;;;;
930;26/06/2012 0:00;26;1029;4;;;;
931;26/07/2007 0:00;51;1116;8;;;;
932;13/01/2012 0:00;62;876;4;;;;
933;04/12/2007 0:00;54;1005;8;;;;
934;10/07/2006 0:00;59;889;8;;;;
935;26/06/2012 0:00;53;905;4;;;;
936;10/07/2006 0:00;38;565;8;;;;
937;04/12/2007 0:00;44;882;8;;;;
938;14/09/2021 0:00;23;646;4;;;;
939;14/09/2021 0:00;21;843;4;;;;
940;28/02/2023 0:00;38;749;4;;;;
941;28/02/2023 0:00;31;895;4;;;;
942;21/01/2022 0:00;37;659;4;;;;
943;28/02/2023 0:00;36;917;4;;;;
944;28/02/2023 0:00;40;851;4;;;;
945;28/02/2023 0:00;31;712;4;;;;
946;28/02/2023 0:00;45;944;4;;;;
947;28/02/2023 0:00;38;755;4;;;;
948;28/02/2023 0:00;45;908;4;;;;
949;28/02/2023 0:00;44;625;4;;;;
950;23/12/2019 0:00;48;734;4;;;;
951;12/08/2022 0:00;55;988;4;;;;
952;15/12/2005 0:00;38;990;8;;;;
953;25/04/2007 0:00;45;574;8;;;;
954;25/04/2023 0:00;77;896;4;;;;
955;25/04/2023 0:00;72;555;4;;;;
956;17/12/2014 0:00;57;682;4;;;;
957;22/08/2017 0:00;54;565;4;;;;
958;27/08/2007 0:00;62;968;8;;;;
959;20/08/2014 0:00;53;876;4;;;;
960;21/04/2009 0:00;58;1014;8;;;;
961;15/12/2005 0:00;23;956;8;;;;
962;21/08/2006 0:00;24;835;8;;;;
963;16/12/2022 0:00;56;1150;4;;;;
964;15/12/2005 0:00;38;603;8;;;;
965;25/04/2023 0:00;56;929;4;;;;
966;19/12/2007 0:00;47;793;8;;;;
967;27/08/2007 0:00;45;904;8;;;;
968;25/04/2023 0:00;59;773;4;;;;
969;25/04/2023 0:00;55;832;4;;;;
970;21/08/2006 0:00;38;983;8;;;;
971;15/12/2005 0:00;40;649;8;;;;
972;16/12/2011 0:00;41;565;4;;;;
973;17/12/2009 0:00;34;586;4;;;;
974;20/08/2014 0:00;38;741;4;;;;
975;15/12/2005 0:00;24;951;8;;;;
976;17/12/2009 0:00;33;1096;4;;;;
977;18/04/2008 0:00;40;824;8;;;;
978;21/08/2018 0:00;58;1051;4;;;;
979;18/04/2008 0:00;29;973;8;;;;
980;21/08/2006 0:00;28;935;8;;;;
981;21/12/2006 0:00;28;653;8;;;;
982;16/12/2016 0:00;58;827;4;;;;
983;20/08/2008 0:00;31;772;8;;;;
984;15/12/2005 0:00;48;867;8;;;;
985;21/08/2006 0:00;24;767;8;;;;
986;20/08/2014 0:00;33;594;4;;;;
987;20/08/2014 0:00;34;650;4;;;;
988;20/12/2018 0:00;46;886;4;;;;
989;20/04/2006 0:00;33;584;8;;;;
990;22/04/2013 0:00;41;235;4;;;;
991;21/12/2006 0:00;51;252;8;;;;
992;16/12/2010 0:00;45;366;4;;;;
993;16/12/2022 0:00;59;274;4;;;;
994;21/04/2009 0:00;58;594;8;;;;
995;18/12/2008 0:00;53;479;8;;;;
996;18/12/2008 0:00;48;418;8;;;;
997;21/04/2009 0:00;25;420;8;;;;
998;17/12/2009 0:00;27;365;4;;;;
999;20/04/2010 0:00;55;526;4;;;;
1000;17/12/2014 0:00;69;312;4;;;;
1001;15/07/2020 0:00;69;446;4;;;;
1002;20/08/2014 0:00;45;327;4;;;;
1003;23/12/2019 0:00;51;474;4;;;;
1004;25/04/2023 0:00;71;307;4;;;;
1005;19/12/2012 0:00;32;294;4;;;;
1006;25/04/2023 0:00;49;424;4;;;;
1007;25/03/2021 0:00;38;346;4;;;;
1008;18/04/2011 0:00;39;165;4;;;;
1009;16/04/2014 0:00;61;512;4;;;;
1010;19/12/2012 0:00;41;405;4;;;;
1011;16/04/2014 0:00;38;208;4;;;;
1012;24/04/2019 0:00;40;566;4;;;;
1013;18/04/2012 0:00;38;226;4;;;;
1014;22/04/2013 0:00;27;300;4;;;;
1015;21/08/2015 0:00;22;946;4;;;;
1016;20/08/2014 0:00;49;800;4;;;;
1017;20/08/2014 0:00;31;553;4;;;;
1018;16/04/2014 0:00;22;603;4;;;;
1019;23/08/2013 0:00;66;510;4;;;;
1020;23/08/2013 0:00;45;528;4;;;;
1021;20/12/2018 0:00;28;552;4;;;;
1022;23/12/2019 0:00;41;810;4;;;;
1023;17/12/2013 0:00;28;781;4;;;;
1024;17/12/2013 0:00;36;570;4;;;;
1025;20/12/2018 0:00;54;746;4;;;;
1026;20/08/2014 0:00;64;902;4;;;;
1027;17/12/2013 0:00;19;761;4;;;;
1028;17/12/2014 0:00;59;563;4;;;;
1029;20/08/2014 0:00;21;753;4;;;;
1030;16/12/2022 0:00;47;1162;4;;;;
1031;17/12/2014 0:00;51;949;4;;;;
1032;21/08/2018 0:00;27;839;4;;;;
1033;18/04/2018 0:00;59;649;4;;;;
1034;17/12/2015 0:00;40;574;4;;;;
1035;19/04/2017 0:00;55;1003;4;;;;
1036;15/12/2006 0:00;66;739;8;;;;
1037;12/10/2005 0:00;24;546;8;;;;
1038;15/12/2006 0:00;65;690;8;;;;
1039;08/03/2006 0:00;20;896;8;;;;
1040;04/08/2006 0:00;31;669;8;;;;
1041;12/10/2005 0:00;45;546;8;;;;
1042;12/10/2005 0:00;20;982;8;;;;
1043;12/10/2005 0:00;44;1074;8;;;;
1044;04/08/2006 0:00;29;632;8;;;;
1045;12/10/2005 0:00;37;507;8;;;;
1046;15/12/2006 0:00;43;715;8;;;;
1047;04/08/2006 0:00;63;902;8;;;;
1048;15/12/2006 0:00;37;576;8;;;;
1049;15/12/2006 0:00;45;652;8;;;;
1050;15/12/2006 0:00;21;856;8;;;;
1051;15/12/2006 0:00;23;542;8;;;;
1052;15/12/2006 0:00;34;608;8;;;;
1053;15/12/2006 0:00;40;551;8;;;;
1054;04/08/2006 0:00;39;826;8;;;;
1055;15/12/2006 0:00;35;638;8;;;;
1056;15/12/2006 0:00;50;801;8;;;;
1057;15/12/2006 0:00;25;784;8;;;;
1058;28/11/2019 0:00;75;833;4;;;;
1059;28/11/2019 0:00;79;748;4;;;;
1060;10/03/2023 0:00;66;375;4;;;;
1061;25/06/2021 0:00;57;458;4;;;;
1062;23/12/2005 0:00;41;494;8;;;;
1063;30/10/2017 0:00;56;258;4;;;;
1064;10/03/2023 0:00;70;242;4;;;;
1065;29/08/2013 0:00;49;386;4;;;;
1066;06/10/2009 0:00;42;410;4;;;;
1067;28/11/2019 0:00;72;506;4;;;;
1068;12/02/2010 0:00;38;395;4;;;;
1069;11/09/2006 0:00;45;525;8;;;;
1070;09/09/2008 0:00;50;228;8;;;;
1071;11/09/2007 0:00;48;210;8;;;;
1072;16/05/2008 0:00;37;456;8;;;;
1073;08/08/2012 0:00;46;376;4;;;;
1074;23/12/2005 0:00;42;462;8;;;;
1075;23/12/2005 0:00;36;200;8;;;;
1076;25/04/2013 0:00;47;246;4;;;;
1077;10/05/2007 0:00;58;439;8;;;;
1078;11/09/2006 0:00;50;302;8;;;;
1079;20/12/2013 0:00;48;471;4;;;;
1080;03/05/2006 0:00;42;297;8;;;;
1081;03/05/2006 0:00;56;316;8;;;;
1082;11/09/2006 0:00;43;363;8;;;;
1083;16/01/2009 0:00;39;206;8;;;;
1084;23/12/2005 0:00;34;580;8;;;;
1085;23/12/2005 0:00;24;348;8;;;;
1086;06/10/2009 0:00;76;1021;4;;;;
1087;16/01/2009 0:00;36;926;8;;;;
1088;10/03/2023 0:00;65;876;4;;;;
1089;11/09/2006 0:00;36;1137;8;;;;
1090;16/01/2009 0:00;43;939;8;;;;
1091;11/09/2007 0:00;38;930;8;;;;
1092;19/07/2011 0:00;54;1010;4;;;;
1093;03/11/2010 0:00;46;1141;4;;;;
1094;10/05/2007 0:00;31;525;8;;;;
1095;10/03/2023 0:00;76;619;4;;;;
1096;22/01/2008 0:00;28;1060;8;;;;
1097;11/09/2007 0:00;66;902;8;;;;
1098;16/01/2009 0:00;49;719;8;;;;
1099;15/09/2015 0:00;44;934;4;;;;
1100;03/11/2010 0:00;46;921;4;;;;
1101;24/06/2010 0:00;40;944;4;;;;
1102;16/05/2008 0:00;40;864;8;;;;
1103;24/06/2010 0:00;35;895;4;;;;
1104;16/01/2009 0:00;51;831;8;;;;
1105;16/05/2008 0:00;47;845;8;;;;
1106;03/11/2010 0:00;47;530;4;;;;
1107;10/03/2023 0:00;63;557;4;;;;
1108;09/09/2008 0:00;33;792;8;;;;
1109;30/03/2012 0:00;61;576;4;;;;
1110;12/02/2010 0:00;37;824;4;;;;
1111;09/09/2008 0:00;52;896;8;;;;
1112;14/03/2011 0:00;38;751;4;;;;
1113;10/03/2023 0:00;71;790;4;;;;
1114;23/11/2011 0:00;48;645;4;;;;
1115;24/06/2010 0:00;36;487;4;;;;
1116;23/11/2011 0:00;64;1013;4;;;;
1117;15/12/2012 0:00;84;774;4;;;;
1118;24/06/2010 0:00;26;733;4;;;;
1119;15/12/2012 0:00;61;1063;4;;;;
1120;24/06/2010 0:00;28;823;4;;;;
1121;03/11/2010 0:00;35;841;4;;;;
1122;08/05/2015 0:00;47;910;4;;;;
1123;03/11/2010 0:00;30;405;4;;;;
1124;30/03/2012 0:00;39;527;4;;;;
1125;24/06/2010 0:00;35;202;4;;;;
1126;30/03/2012 0:00;44;367;4;;;;
1127;28/11/2019 0:00;31;379;4;;;;
1128;28/06/2017 0:00;28;161;4;;;;
1129;03/11/2010 0:00;27;570;4;;;;
1130;30/12/2014 0:00;42;357;4;;;;
1131;23/11/2011 0:00;41;312;4;;;;
1132;28/11/2019 0:00;30;580;4;;;;
1133;15/12/2012 0:00;67;518;4;;;;
1134;30/12/2014 0:00;53;391;4;;;;
1135;29/08/2013 0:00;30;343;4;;;;
1136;29/08/2013 0:00;37;483;4;;;;
1137;15/12/2012 0:00;34;391;4;;;;
1138;25/04/2013 0:00;40;267;4;;;;
1139;29/08/2013 0:00;20;309;4;;;;
1140;10/03/2023 0:00;53;403;4;;;;
1141;08/05/2015 0:00;40;550;4;;;;
1142;15/09/2015 0:00;45;531;4;;;;
1143;20/12/2013 0:00;37;295;4;;;;
1144;08/05/2015 0:00;44;521;4;;;;
1145;16/07/2018 0:00;68;471;4;;;;
1146;15/09/2015 0:00;25;857;4;;;;
1147;10/03/2023 0:00;32;1058;4;;;;
1148;10/03/2023 0:00;66;647;4;;;;
1149;04/09/2014 0:00;53;885;4;;;;
1150;08/05/2015 0:00;55;736;4;;;;
1151;22/03/2019 0:00;62;688;4;;;;
1152;27/10/2020 0:00;74;908;4;;;;
1153;22/03/2019 0:00;28;800;4;;;;
1154;01/03/2018 0:00;44;839;4;;;;
1155;23/02/2017 0:00;65;517;4;;;;
1156;10/03/2023 0:00;26;187;4;;;;
1157;27/10/2020 0:00;25;423;4;;;;
1158;23/02/2017 0:00;69;378;4;;;;
1159;10/03/2023 0:00;53;440;4;;;;
1160;25/06/2020 0:00;26;478;4;;;;
1161;01/03/2018 0:00;29;483;4;;;;
1162;10/03/2023 0:00;46;379;4;;;;
1163;19/11/2018 0:00;31;389;4;;;;
1164;01/03/2018 0:00;35;520;4;;;;
1165;26/07/2019 0:00;50;233;4;;;;
1166;28/11/2019 0:00;65;285;4;;;;
1167;28/11/2019 0:00;68;356;4;;;;
1168;25/06/2021 0:00;38;451;4;;;;
1169;10/03/2023 0:00;50;179;4;;;;
1170;10/03/2023 0:00;56;439;4;;;;
1171;25/06/2021 0:00;71;482;4;;;;
1172;25/06/2021 0:00;22;403;4;;;;
1173;27/10/2020 0:00;45;201;4;;;;
1174;25/02/2021 0:00;26;533;4;;;;
1175;08/11/2022 0:00;24;279;4;;;;
1176;08/11/2022 0:00;27;210;4;;;;
1177;10/03/2023 0:00;55;590;4;;;;
1178;10/03/2023 0:00;48;854;4;;;;
1179;28/05/2015 0:00;62;667;4;;;;
1180;26/07/2006 0:00;55;603;8;;;;
1181;29/01/2006 0:00;39;606;8;;;;
1182;08/09/2005 0:00;43;1116;8;;;;
1183;29/01/2006 0:00;52;450;8;;;;
1184;28/02/2008 0:00;47;924;8;;;;
1185;29/01/2006 0:00;48;811;8;;;;
1186;29/01/2006 0:00;20;986;8;;;;
1187;29/01/2006 0:00;58;955;8;;;;
1188;15/02/2007 0:00;43;587;8;;;;
1189;15/02/2007 0:00;20;648;8;;;;
1190;04/03/2011 0:00;46;733;4;;;;
1191;22/06/2007 0:00;37;588;8;;;;
1192;15/02/2007 0:00;22;598;8;;;;
1193;25/10/2007 0:00;20;637;8;;;;
1194;25/10/2007 0:00;39;1046;8;;;;
1195;15/02/2007 0:00;30;632;8;;;;
1196;26/07/2006 0:00;59;879;8;;;;
1197;22/06/2007 0:00;26;827;8;;;;
1198;15/12/2009 0:00;43;989;4;;;;
1199;28/12/2011 0:00;44;859;4;;;;
1200;05/11/2008 0:00;37;572;8;;;;
1201;22/06/2007 0:00;50;856;8;;;;
1202;25/10/2007 0:00;19;792;8;;;;
1203;05/11/2008 0:00;40;595;8;;;;
1204;05/11/2008 0:00;49;575;8;;;;
1205;05/11/2008 0:00;21;973;8;;;;
1206;28/12/2011 0:00;46;1134;4;;;;
1207;22/06/2007 0:00;29;709;8;;;;
1208;05/11/2008 0:00;20;820;8;;;;
1209;27/07/2009 0:00;43;617;8;;;;
1210;28/05/2015 0:00;60;793;4;;;;
1211;06/05/2010 0:00;45;813;4;;;;
1212;06/05/2010 0:00;24;788;4;;;;
1213;19/03/2009 0:00;45;655;8;;;;
1214;05/11/2008 0:00;53;761;8;;;;
1215;05/11/2008 0:00;40;946;8;;;;
1216;01/07/2008 0:00;26;621;8;;;;
1217;15/12/2009 0:00;43;642;4;;;;
1218;01/07/2008 0:00;35;866;8;;;;
1219;06/05/2010 0:00;51;943;4;;;;
1220;05/11/2008 0:00;42;1035;8;;;;
1221;06/05/2010 0:00;50;589;4;;;;
1222;27/07/2009 0:00;48;938;8;;;;
1223;05/11/2008 0:00;45;1127;8;;;;
1224;05/11/2008 0:00;20;818;8;;;;
1225;05/11/2008 0:00;23;614;8;;;;
1226;19/03/2009 0:00;37;874;8;;;;
1227;22/09/2010 0:00;68;871;4;;;;
1228;27/07/2009 0:00;34;982;8;;;;
1229;22/09/2010 0:00;44;477;4;;;;
1230;22/09/2010 0:00;39;535;4;;;;
1231;22/09/2010 0:00;38;182;4;;;;
1232;28/05/2015 0:00;30;225;4;;;;
1233;08/08/2011 0:00;30;248;4;;;;
1234;28/12/2011 0:00;24;190;4;;;;
1235;27/11/2014 0:00;57;433;4;;;;
1236;28/12/2011 0:00;48;225;4;;;;
1237;28/05/2015 0:00;55;608;4;;;;
1238;24/07/2012 0:00;35;537;4;;;;
1239;13/09/2013 0:00;36;223;4;;;;
1240;28/12/2011 0:00;59;469;4;;;;
1241;28/05/2015 0:00;52;430;4;;;;
1242;27/11/2014 0:00;44;401;4;;;;
1243;28/05/2015 0:00;77;233;4;;;;
1244;28/05/2015 0:00;53;551;4;;;;
1245;27/11/2014 0:00;40;455;4;;;;
1246;28/05/2015 0:00;67;206;4;;;;
1247;28/05/2015 0:00;36;475;4;;;;
1248;19/04/2006 0:00;43;510;8;;;;
1249;22/10/2010 0:00;47;422;4;;;;
1250;05/12/2012 0:00;40;279;4;;;;
1251;31/08/2009 0:00;48;411;8;;;;
1252;31/08/2009 0:00;45;468;8;;;;
1253;22/10/2010 0:00;40;234;4;;;;
1254;28/09/2007 0:00;45;714;8;;;;
1255;23/03/2011 0:00;75;768;4;;;;
1256;15/01/2010 0:00;44;996;4;;;;
1257;22/10/2010 0:00;57;680;4;;;;
1258;28/11/2008 0:00;60;1016;8;;;;
1259;17/05/2007 0:00;45;774;8;;;;
1260;16/04/2009 0:00;44;784;8;;;;
1261;05/12/2012 0:00;59;745;4;;;;
1262;05/12/2012 0:00;51;760;4;;;;
1263;05/12/2012 0:00;70;707;4;;;;
1264;05/12/2012 0:00;35;989;4;;;;
1265;26/02/2008 0:00;60;912;8;;;;
1266;16/04/2009 0:00;45;751;8;;;;
1267;05/12/2012 0:00;47;852;4;;;;
1268;05/12/2012 0:00;41;622;4;;;;
1269;31/08/2009 0:00;47;571;8;;;;
1270;05/12/2012 0:00;42;906;4;;;;
1271;22/10/2010 0:00;51;662;4;;;;
1272;15/06/2012 0:00;51;452;4;;;;
1273;31/08/2009 0:00;41;180;8;;;;
1274;15/06/2012 0:00;45;326;4;;;;
1275;15/01/2010 0:00;42;427;4;;;;
1276;05/12/2012 0:00;22;350;4;;;;
1277;15/01/2010 0:00;44;314;4;;;;
1278;05/12/2012 0:00;36;182;4;;;;
1279;05/12/2012 0:00;36;165;4;;;;
1280;05/12/2012 0:00;27;256;4;;;;
1281;05/12/2012 0:00;64;519;4;;;;
1282;05/12/2012 0:00;52;405;4;;;;
1283;26/11/2021 0:00;73;517;4;;;;
1284;26/11/2014 0:00;50;205;4;;;;
1285;19/04/2023 0:00;66;163;4;;;;
1286;23/03/2011 0:00;65;537;4;;;;
1287;28/03/2016 0:00;43;194;4;;;;
1288;24/11/2009 0:00;36;408;4;;;;
1289;22/07/2011 0:00;53;504;4;;;;
1290;23/03/2011 0:00;53;376;4;;;;
1291;22/03/2007 0:00;41;384;8;;;;
1292;19/04/2023 0:00;67;421;4;;;;
